w	mu_1	sigma_1	mu_2	sigma_2	logPrior	logL
3.06053109015815560934e-01	-1.22226425660465501388e-01	1.52616255704208669819e+00	3.63987073550327266958e+00	9.83803463521964682847e-01	0.00000000000000000000e+00	5.91162180314871056908e+03
3.40896219956578261367e-01	-1.96532051264364154841e-01	1.44640827483931877495e+00	3.59612724822953433446e+00	1.04480411107506276913e+00	0.00000000000000000000e+00	5.91163237453259716858e+03
3.40896219956578261367e-01	-1.96532051264364154841e-01	1.44640827483931877495e+00	3.59612724822953433446e+00	1.04480411107506276913e+00	0.00000000000000000000e+00	5.91163237453259716858e+03
4.13076905944406602700e-01	3.82470245128352037689e-01	1.86294066319552920064e+00	3.69522747483278335423e+00	9.32753375338638446301e-01	0.00000000000000000000e+00	5.91163571130909349449e+03
3.17924581525044547270e-01	-1.09535094979418934358e-01	1.34151157127452669293e+00	3.50666211705173047619e+00	1.02108172516103090643e+00	0.00000000000000000000e+00	5.91164082149876685435e+03
4.13076905944406602700e-01	3.82470245128352037689e-01	1.86294066319552920064e+00	3.69522747483278335423e+00	9.32753375338638446301e-01	0.00000000000000000000e+00	5.91163571130909349449e+03
3.29521299654946087099e-01	-4.46199182194515930888e-01	1.39388652329309836730e+00	3.54937304948895970824e+00	9.84261245026545661396e-01	0.00000000000000000000e+00	5.91164552823570284090e+03
2.79344552901888920626e-01	-4.21445647779073284678e-01	1.38019874156003297117e+00	3.41411903589085286015e+00	1.06711178199198797323e+00	0.00000000000000000000e+00	5.91164612798805319471e+03
3.29521299654946087099e-01	-4.46199182194515930888e-01	1.39388652329309836730e+00	3.54937304948895970824e+00	9.84261245026545661396e-01	0.00000000000000000000e+00	5.91164552823570284090e+03
3.42391431152082592604e-01	9.62737233815273568682e-02	1.51490803444218857798e+00	3.65496981471940252106e+00	9.85981363591012072156e-01	0.00000000000000000000e+00	5.91164648333084369369e+03
4.15441279609019442631e-01	4.68990362665934523712e-01	1.86481106393629891826e+00	3.68472123485959413003e+00	8.92294936200063948384e-01	0.00000000000000000000e+00	5.91165395499416263192e+03
4.15441279609019442631e-01	4.68990362665934523712e-01	1.86481106393629891826e+00	3.68472123485959413003e+00	8.92294936200063948384e-01	0.00000000000000000000e+00	5.91165395499416263192e+03
3.67335882515647027535e-01	9.75016805718128126701e-02	1.76271761921337510870e+00	3.66711365350407625385e+00	8.89975298657292968052e-01	0.00000000000000000000e+00	5.91165522400581539841e+03
3.64719953412405206716e-01	1.93836078142696321969e-01	1.67580702311803753091e+00	3.62248586552873241828e+00	1.00370365872840094923e+00	0.00000000000000000000e+00	5.91165915059255348751e+03
3.67335882515647027535e-01	9.75016805718128126701e-02	1.76271761921337510870e+00	3.66711365350407625385e+00	8.89975298657292968052e-01	0.00000000000000000000e+00	5.91165522400581539841e+03
3.23395317079717359299e-01	-2.48684487225710543212e-01	1.59058262731938837575e+00	3.47211989058651449014e+00	1.00507778536739311726e+00	0.00000000000000000000e+00	5.91165945730868133978e+03
3.02629780013129068283e-01	-3.86126550713947580551e-01	1.27404030434857107323e+00	3.44325674013356852754e+00	1.08344951875077466497e+00	0.00000000000000000000e+00	5.91166430969483917579e+03
3.07653983022224353228e-01	-2.48436873865485186030e-01	1.53579316412456323704e+00	3.62954497812591281303e+00	9.71226068496732430901e-01	0.00000000000000000000e+00	5.91166479539440842927e+03
3.52378402179267746774e-01	-9.05244894148724832394e-02	1.68852770656043293940e+00	3.52925710647385093566e+00	9.46251621957554633902e-01	0.00000000000000000000e+00	5.91166513126491463481e+03
3.06433605967898758937e-01	-3.17417491649133576281e-01	1.45880958496216761588e+00	3.62734815333924487391e+00	9.77316144971187794610e-01	0.00000000000000000000e+00	5.91166601184219416609e+03
3.52378402179267746774e-01	-9.05244894148724832394e-02	1.68852770656043293940e+00	3.52925710647385093566e+00	9.46251621957554633902e-01	0.00000000000000000000e+00	5.91166513126491463481e+03
3.21426897322295734849e-01	-2.71903278423497318794e-01	1.38693434870226628419e+00	3.44452911499020686392e+00	9.85699125969137335268e-01	0.00000000000000000000e+00	5.91167197640167978534e+03
3.46026593328898901536e-01	2.25550618887411347124e-01	1.71545606168498276922e+00	3.61183498073684061680e+00	9.26884795283891338435e-01	0.00000000000000000000e+00	5.91167639312407936814e+03
3.21426897322295734849e-01	-2.71903278423497318794e-01	1.38693434870226628419e+00	3.44452911499020686392e+00	9.85699125969137335268e-01	0.00000000000000000000e+00	5.91167197640167978534e+03
3.05929248111121154796e-01	-3.79975166494227911684e-01	1.31027568395341753593e+00	3.41248239425511279421e+00	1.03908828869389568972e+00	0.00000000000000000000e+00	5.91167683875123657344e+03
2.85004113598301245247e-01	-3.35644816668596468467e-01	1.45500737543585678679e+00	3.44080435108816562462e+00	1.05550906740027672370e+00	0.00000000000000000000e+00	5.91168356748404312384e+03
3.05929248111121154796e-01	-3.79975166494227911684e-01	1.31027568395341753593e+00	3.41248239425511279421e+00	1.03908828869389568972e+00	0.00000000000000000000e+00	5.91167683875123657344e+03
3.64941393990790841073e-01	2.97268912450807977488e-03	1.47003218924975409543e+00	3.67121833978608425042e+00	9.46948733768420924939e-01	0.00000000000000000000e+00	5.91168628447351238719e+03
3.84940711309165239928e-01	1.97523476519379265204e-01	1.67333840280888979102e+00	3.66692659350676430918e+00	9.80549318259480329196e-01	0.00000000000000000000e+00	5.91168745034463699994e+03
3.64941393990790841073e-01	2.97268912450807977488e-03	1.47003218924975409543e+00	3.67121833978608425042e+00	9.46948733768420924939e-01	0.00000000000000000000e+00	5.91168628447351238719e+03
3.91886156381504147106e-01	3.74067666059351933150e-01	1.75402620952929888531e+00	3.64951432275367482205e+00	9.52635014846526018140e-01	0.00000000000000000000e+00	5.91168865722329792334e+03
3.07635598522399300592e-01	-2.79198188649971701381e-01	1.56840561252049792706e+00	3.60903791464722845106e+00	9.75131595648704663226e-01	0.00000000000000000000e+00	5.91169107273437930417e+03
3.91886156381504147106e-01	3.74067666059351933150e-01	1.75402620952929888531e+00	3.64951432275367482205e+00	9.52635014846526018140e-01	0.00000000000000000000e+00	5.91168865722329792334e+03
3.26744066410571742942e-01	-3.43530435058929939363e-01	1.38049568102078512588e+00	3.48027031761297811485e+00	1.06581447896804393238e+00	0.00000000000000000000e+00	5.91170001986769239011e+03
3.29872183176950328765e-01	-3.23096779400777633917e-01	1.44984116337228363669e+00	3.48566152312119825751e+00	9.55993371653042101066e-01	0.00000000000000000000e+00	5.91170205440271638508e+03
3.29872183176950328765e-01	-3.23096779400777633917e-01	1.44984116337228363669e+00	3.48566152312119825751e+00	9.55993371653042101066e-01	0.00000000000000000000e+00	5.91170205440271638508e+03
3.25597421265921671552e-01	-4.62129956066370195522e-01	1.39088170760819207494e+00	3.53200800702318762347e+00	1.03428355280035688679e+00	0.00000000000000000000e+00	5.91170348674748765916e+03
2.88251941630693842011e-01	-1.55198419051395614110e-01	1.40745358239810580692e+00	3.58225771753780586337e+00	1.01468575590247556129e+00	0.00000000000000000000e+00	5.91171868648367581045e+03
3.25597421265921671552e-01	-4.62129956066370195522e-01	1.39088170760819207494e+00	3.53200800702318762347e+00	1.03428355280035688679e+00	0.00000000000000000000e+00	5.91170348674748765916e+03
3.54354448096180663086e-01	-6.94409573114891376377e-02	1.67372981375572926765e+00	3.52779793998445212466e+00	1.01531168677522876109e+00	0.00000000000000000000e+00	5.91171992535750723619e+03
3.18708956460202030847e-01	-1.68647950145084241091e-01	1.33881681056022405762e+00	3.50172192619226896326e+00	9.50180679007681661119e-01	0.00000000000000000000e+00	5.91172067219233940705e+03
3.18708956460202030847e-01	-1.68647950145084241091e-01	1.33881681056022405762e+00	3.50172192619226896326e+00	9.50180679007681661119e-01	0.00000000000000000000e+00	5.91172067219233940705e+03
3.08563260396042482459e-01	-4.66946872293707127000e-01	1.46352843279618682892e+00	3.48910803627025867257e+00	1.05864700359616015213e+00	0.00000000000000000000e+00	5.91172378418430616875e+03
4.06111583971367984258e-01	3.88815197293606473750e-01	1.83177665733637451417e+00	3.70846228740760253118e+00	8.84747974407128934260e-01	0.00000000000000000000e+00	5.91172400467341594776e+03
3.08563260396042482459e-01	-4.66946872293707127000e-01	1.46352843279618682892e+00	3.48910803627025867257e+00	1.05864700359616015213e+00	0.00000000000000000000e+00	5.91172378418430616875e+03
3.88578513761286326034e-01	6.73294124411717986867e-02	1.77489059567306628473e+00	3.59224205663789630805e+00	9.66622808030827562753e-01	0.00000000000000000000e+00	5.91172441126367812103e+03
3.52081951266888237839e-01	-1.86571723771201986031e-01	1.67047862161398863456e+00	3.52870318090015677726e+00	9.74935974778662117757e-01	0.00000000000000000000e+00	5.91173030094933801593e+03
3.52081951266888237839e-01	-1.86571723771201986031e-01	1.67047862161398863456e+00	3.52870318090015677726e+00	9.74935974778662117757e-01	0.00000000000000000000e+00	5.91173030094933801593e+03
2.86499668772822568830e-01	-4.42164433573921433762e-01	1.30923690243535473243e+00	3.42132533259284876692e+00	1.09850294434643314112e+00	0.00000000000000000000e+00	5.91173283694254678267e+03
3.56405085224083817419e-01	-2.53200107398803775371e-01	1.59278277290168102098e+00	3.56769435714837435114e+00	9.45083650747087000710e-01	0.00000000000000000000e+00	5.91173780391530090128e+03
3.56405085224083817419e-01	-2.53200107398803775371e-01	1.59278277290168102098e+00	3.56769435714837435114e+00	9.45083650747087000710e-01	0.00000000000000000000e+00	5.91173780391530090128e+03
3.68672140811544035710e-01	-6.75437642805090665554e-02	1.63878529418059226686e+00	3.68707029303290267919e+00	9.48986412126018197277e-01	0.00000000000000000000e+00	5.91173784563519438962e+03
2.87827748109994341341e-01	-3.24212674555326652026e-01	1.49586871373297092269e+00	3.45700259137650212082e+00	1.02110429853390427546e+00	0.00000000000000000000e+00	5.91174557053523676586e+03
2.87827748109994341341e-01	-3.24212674555326652026e-01	1.49586871373297092269e+00	3.45700259137650212082e+00	1.02110429853390427546e+00	0.00000000000000000000e+00	5.91174557053523676586e+03
2.91527673019749689054e-01	-3.60370441345998548943e-01	1.28199772798771838289e+00	3.46949446008919570872e+00	9.70631159351179162442e-01	0.00000000000000000000e+00	5.91174627625832636113e+03
3.19093931371138395114e-01	-3.38226044587776997208e-01	1.31511316322155491498e+00	3.60123433356579303322e+00	1.01798060943319845784e+00	0.00000000000000000000e+00	5.91175017077403117582e+03
3.19093931371138395114e-01	-3.38226044587776997208e-01	1.31511316322155491498e+00	3.60123433356579303322e+00	1.01798060943319845784e+00	0.00000000000000000000e+00	5.91175017077403117582e+03
2.92655475611551696424e-01	-3.08743455375119102424e-01	1.50512483163146804088e+00	3.45490921083456958840e+00	1.04715310112669079956e+00	0.00000000000000000000e+00	5.91175030508394411299e+03
2.77933493057228919731e-01	-5.63045430075237551826e-01	1.31677182246085577866e+00	3.50806495320413791461e+00	1.04727479963661096463e+00	0.00000000000000000000e+00	5.91175458047326992528e+03
2.92655475611551696424e-01	-3.08743455375119102424e-01	1.50512483163146804088e+00	3.45490921083456958840e+00	1.04715310112669079956e+00	0.00000000000000000000e+00	5.91175030508394411299e+03
3.01706950438313303842e-01	-5.03130928271673938390e-01	1.25804284644958608297e+00	3.42470140787922083803e+00	1.04606927762770296475e+00	0.00000000000000000000e+00	5.91175730195565938629e+03
3.68613499407410227793e-01	-3.12090050886765259242e-02	1.72832101944489657797e+00	3.65414564170029665391e+00	9.85101406627820530559e-01	0.00000000000000000000e+00	5.91176029130986989912e+03
3.01706950438313303842e-01	-5.03130928271673938390e-01	1.25804284644958608297e+00	3.42470140787922083803e+00	1.04606927762770296475e+00	0.00000000000000000000e+00	5.91175730195565938629e+03
3.24749664480240618492e-01	7.30501026928436214547e-02	1.54168321044538325637e+00	3.53368097412426962478e+00	9.99217381868732767991e-01	0.00000000000000000000e+00	5.91176083336810552282e+03
2.89657632391826735940e-01	-2.76948670944547892248e-01	1.43870882318071391381e+00	3.59838940130753748292e+00	9.72351014470017815938e-01	0.00000000000000000000e+00	5.91176308742043784150e+03
2.89657632391826735940e-01	-2.76948670944547892248e-01	1.43870882318071391381e+00	3.59838940130753748292e+00	9.72351014470017815938e-01	0.00000000000000000000e+00	5.91176308742043784150e+03
3.01792116490643025362e-01	-2.29347935761154725354e-01	1.43820114957543521150e+00	3.58702176403452233089e+00	1.05992594560295994022e+00	0.00000000000000000000e+00	5.91176508230904255470e+03
3.82981772576290513399e-01	3.32523031702194438175e-01	1.81000844285835293945e+00	3.67215437169706993004e+00	9.59451845707690598175e-01	0.00000000000000000000e+00	5.91176616559330068412e+03
3.01792116490643025362e-01	-2.29347935761154725354e-01	1.43820114957543521150e+00	3.58702176403452233089e+00	1.05992594560295994022e+00	0.00000000000000000000e+00	5.91176508230904255470e+03
2.87197947068696501915e-01	-2.24525345293169781291e-01	1.41905170708775663080e+00	3.49874963608229805345e+00	1.07207845583963545799e+00	0.00000000000000000000e+00	5.91177271717855546740e+03
3.60392255712458697836e-01	7.17760347605969212248e-02	1.53951613967305767083e+00	3.69899223773178631447e+00	9.47945240944105260716e-01	0.00000000000000000000e+00	5.91177468775352008379e+03
3.77955570037327992505e-01	2.75152470084823130847e-01	1.64966014319940024180e+00	3.64690561896625897731e+00	9.68399629622769930748e-01	0.00000000000000000000e+00	5.91177594150552067731e+03
3.15823406275039908486e-01	-2.73990550920950037828e-01	1.24900974036600853623e+00	3.55370790902889233109e+00	9.90184978511803981505e-01	0.00000000000000000000e+00	5.91177628473016920907e+03
3.89311666112279297636e-01	2.30014920621394614031e-01	1.90712323009766260284e+00	3.62320344439932995328e+00	9.27275379327931470463e-01	0.00000000000000000000e+00	5.91178193775784438913e+03
3.15823406275039908486e-01	-2.73990550920950037828e-01	1.24900974036600853623e+00	3.55370790902889233109e+00	9.90184978511803981505e-01	0.00000000000000000000e+00	5.91177628473016920907e+03
3.58404041917477378387e-01	-2.28624740568130813134e-01	1.51206390036237081631e+00	3.60920922767401419762e+00	1.00279426608281463373e+00	0.00000000000000000000e+00	5.91178593861540775833e+03
3.08723635240588045736e-01	-2.00845761109679332712e-01	1.63564032829695715776e+00	3.51891024867114321495e+00	1.02120857811001330973e+00	0.00000000000000000000e+00	5.91178664577685594850e+03
3.58404041917477378387e-01	-2.28624740568130813134e-01	1.51206390036237081631e+00	3.60920922767401419762e+00	1.00279426608281463373e+00	0.00000000000000000000e+00	5.91178593861540775833e+03
3.33625631481674234102e-01	-5.46729909310966766256e-02	1.61781863045403007106e+00	3.53196818374121379591e+00	1.04474107897519918886e+00	0.00000000000000000000e+00	5.91178707685519293591e+03
3.55518703436443983534e-01	2.75686329914310163103e-02	1.82839401544734059257e+00	3.61579586373765682339e+00	9.47267970004051718114e-01	0.00000000000000000000e+00	5.91179015642733156710e+03
3.33625631481674234102e-01	-5.46729909310966766256e-02	1.61781863045403007106e+00	3.53196818374121379591e+00	1.04474107897519918886e+00	0.00000000000000000000e+00	5.91178707685519293591e+03
4.05430827685542394256e-01	2.20665606025268828949e-01	1.70935365488728319150e+00	3.62693694429487489828e+00	9.13993012221373413162e-01	0.00000000000000000000e+00	5.91179405384289020731e+03
3.53093388817599884710e-01	2.27843927894804315626e-01	1.57752033121316603825e+00	3.64304081757494291338e+00	9.53153629335850238746e-01	0.00000000000000000000e+00	5.91180289441576223908e+03
3.91635396855169237718e-01	3.59603436573243229191e-01	1.74492274373248545949e+00	3.67224330744346660893e+00	8.84334600549416482984e-01	0.00000000000000000000e+00	5.91180306602787277370e+03
3.26493323156105574867e-01	-1.68641513260152503539e-01	1.31350467713376506396e+00	3.60693245017428099075e+00	9.74478846184164804178e-01	0.00000000000000000000e+00	5.91180910718697396078e+03
2.71646065389324120609e-01	-5.93642731243153143339e-01	1.27774913999799433206e+00	3.45701469962031637806e+00	1.07063060238486484899e+00	0.00000000000000000000e+00	5.91181074619423452532e+03
